id,smiles_in,smiles_out,valid_out,exact_match,tanimoto,delta_atoms,delta_bonds
897,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,1,1,1.0,0,0
898,Cl.Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21,Cl.Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21,1,1,1.0,0,0
899,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,1,1,1.0,0,0
900,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,1,1,1.0,0,0
901,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,1,1,1.0,0,0
902,Brc1cccc(Nc2ncnc3sccc23)c1,Brc1cccc(Nc2ncnc3sccc23)c1,1,1,1.0,0,0
903,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,1,1,1.0,0,0
904,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,1,1,1.0,0,0
905,CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21,CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21,1,1,1.0,0,0
906,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,1,1,1.0,0,0
907,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,1,1,1.0,0,0
908,Brc1cccc(Nc2ncnc3ccsc23)c1,Brc1cccc(Nc2ncnc3ccsc23)c1,1,1,1.0,0,0
909,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,1,1,1.0,0,0
910,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,1,1,1.0,0,0
911,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,1,1,1.0,0,0
912,Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,1,1,1.0,0,0
913,COc1ccc(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC,1,1,1.0,0,0
914,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,1,1,1.0,0,0
915,Cl.Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,Cl.Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,1,1,1.0,0,0
916,Cl.O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,Cl.O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,1,1,1.0,0,0
917,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,1,1,1.0,0,0
918,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,1,1,1.0,0,0
919,CCO.Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,CCO.Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,1,1,1.0,0,0
920,CO.Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,CO.Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,1,1,1.0,0,0
921,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,1,1,1.0,0,0
922,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,1,1,1.0,0,0
923,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,1,1,1.0,0,0
924,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,1,1,1.0,0,0
925,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,1,1,1.0,0,0
926,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,1,1,1.0,0,0
927,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,1,1,1.0,0,0
928,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,1,1,1.0,0,0
929,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,1,1,1.0,0,0
930,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,1,1,1.0,0,0
931,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
932,Cl.O=[N+]([O-])c1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,Cl.O=[N+]([O-])c1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,1,1,1.0,0,0
933,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,1,1,1.0,0,0
934,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,1,1,1.0,0,0
935,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,1,1,1.0,0,0
936,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,1,1,1.0,0,0
937,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,1,1,1.0,0,0
938,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,1,1,1.0,0,0
939,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,1,1,1.0,0,0
940,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,1,1,1.0,0,0
941,Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1,Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1,1,1,1.0,0,0
942,C[C@@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,C[C@@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,1,1,1.0,0,0
943,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,1,1,1.0,0,0
944,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,1,1,1.0,0,0
945,COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
946,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
947,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
948,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,1,1,1.0,0,0
949,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
950,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
951,C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,1,1,1.0,0,0
952,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
953,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
954,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,1,1,1.0,0,0
955,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,1,1,1.0,0,0
956,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,1,1,1.0,0,0
957,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
958,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
959,C[C@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,C[C@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,1,1,1.0,0,0
960,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,1,1,1.0,0,0
961,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,1,1,1.0,0,0
962,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
963,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
964,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,1,1,1.0,0,0
965,COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,1,1,1.0,0,0
966,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
967,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
968,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
969,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
970,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
971,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,1,1,1.0,0,0
972,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,1,1,1.0,0,0
973,COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
974,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,1,1,1.0,0,0
975,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,1,1,1.0,0,0
976,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,1,1,1.0,0,0
977,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,1,1,1.0,0,0
978,CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1,CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1,1,1,1.0,0,0
